Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Recovery_Rate,Mortality_Rate,Active_Rate
0,Belize,17.1899,-88.4976,2020-06-15,21,2,16,3,Americas,76.19047619047619,9.523809523809524,14.285714285714285
0,Laos,19.85627,102.495496,2020-06-15,19,0,19,0,Western Pacific,100.0,0.0,0.0
0,Libya,26.3351,17.228331,2020-06-15,467,10,70,387,Eastern Mediterranean,14.989293361884368,2.141327623126338,82.86937901498929
0,West Bank and Gaza,31.9522,35.2332,2020-06-15,505,3,415,87,Eastern Mediterranean,82.17821782178217,0.594059405940594,17.227722772277225
0,Guinea-Bissau,11.8037,-15.1804,2020-06-15,1492,15,153,1324,Africa,10.254691689008043,1.0053619302949062,88.73994638069705
0,Mali,17.570692,-3.996166000000001,2020-06-15,1860,104,1125,631,Africa,60.483870967741936,5.591397849462366,33.924731182795696
0,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-15,15,0,15,0,Americas,100.0,0.0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2020-06-15,5,0,0,5,Americas,0.0,0.0,100.0
Yukon,Canada,64.2823,-135.0,2020-06-15,11,0,0,11,Americas,0.0,0.0,100.0
0,Kosovo,42.602636,20.902977,2020-06-15,1486,33,953,500,Europe,64.13189771197847,2.220726783310902,33.64737550471063
0,Burma,21.9162,95.956,2020-06-15,262,6,175,81,South-East Asia,66.79389312977099,2.2900763358778624,30.916030534351147
Anguilla,United Kingdom,18.2206,-63.0686,2020-06-15,3,0,3,0,Europe,100.0,0.0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-15,8,1,7,0,Europe,87.5,12.5,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-06-15,12,1,11,0,Europe,91.66666666666666,8.333333333333332,0.0
0,Botswana,-22.3285,24.6849,2020-06-15,60,1,24,35,Africa,40.0,1.6666666666666667,58.333333333333336
0,Burundi,-3.3731,29.9189,2020-06-15,85,1,45,39,Africa,52.94117647058824,1.1764705882352942,45.88235294117647
0,Sierra Leone,8.460555000000001,-11.779889,2020-06-15,1176,51,683,442,Africa,58.078231292517,4.336734693877551,37.58503401360544
0,Malawi,-13.2543,34.3015,2020-06-15,555,6,69,480,Africa,12.432432432432433,1.0810810810810811,86.48648648648648
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-06-15,13,0,13,0,Europe,100.0,0.0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-15,1,0,1,0,Europe,100.0,0.0,0.0
0,South Sudan,6.877000000000002,31.307,2020-06-15,1693,27,49,1617,Africa,2.894270525694034,1.5948021264028351,95.51092734790313
0,Western Sahara,24.2155,-12.8858,2020-06-15,9,1,8,0,Africa,88.88888888888889,11.11111111111111,0.0
0,Sao Tome and Principe,0.1864,6.6131,2020-06-15,662,12,177,473,Africa,26.73716012084592,1.812688821752266,71.45015105740181
0,Yemen,15.552727,48.516388,2020-06-15,844,208,79,557,Eastern Mediterranean,9.360189573459715,24.644549763033176,65.99526066350711
0,Comoros,-11.6455,43.3333,2020-06-15,176,2,114,60,Africa,64.77272727272727,1.1363636363636365,34.090909090909086
0,Tajikistan,38.861,71.2761,2020-06-15,5097,50,3503,1544,Europe,68.72670198155778,0.9809691975671964,30.292328820875024
0,Lesotho,-29.61,28.2336,2020-06-15,4,0,2,2,Africa,50.0,0.0,50.0
0,Afghanistan,33.93911,67.709953,2020-06-16,26310,491,5508,20311,Eastern Mediterranean,20.935005701254276,1.8662105663245914,77.19878373242113
0,Albania,41.1533,20.1683,2020-06-16,1672,37,1064,571,Europe,63.63636363636363,2.2129186602870816,34.15071770334928
0,Algeria,28.0339,1.6596,2020-06-16,11147,788,7842,2517,Africa,70.35076702251727,7.069166591908137,22.580066385574593
0,Andorra,42.5063,1.5218,2020-06-16,854,52,789,13,Europe,92.3887587822014,6.0889929742388755,1.5222482435597189
0,Angola,-11.2027,17.8739,2020-06-16,148,6,64,78,Africa,43.24324324324324,4.054054054054054,52.702702702702695
0,Antigua and Barbuda,17.0608,-61.7964,2020-06-16,26,3,22,1,Americas,84.61538461538461,11.538461538461538,3.8461538461538463
0,Argentina,-38.4161,-63.6167,2020-06-16,34159,878,10174,23107,Americas,29.784244269445825,2.5703328551772593,67.64542287537691
0,Armenia,40.0691,45.0382,2020-06-16,17489,293,6571,10625,Europe,37.572188232603345,1.6753387843787524,60.7524729830179
Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-16,108,3,105,0,Western Pacific,97.22222222222221,2.7777777777777777,0.0
New South Wales,Australia,-33.8688,151.2093,2020-06-16,3135,48,2770,317,Western Pacific,88.3572567783094,1.5311004784688995,10.11164274322169
Northern Territory,Australia,-12.4634,130.8456,2020-06-16,29,0,29,0,Western Pacific,100.0,0.0,0.0
Queensland,Australia,-27.4698,153.0251,2020-06-16,1066,6,1052,8,Western Pacific,98.68667917448406,0.5628517823639775,0.7504690431519699
South Australia,Australia,-34.9285,138.6007,2020-06-16,440,4,436,0,Western Pacific,99.0909090909091,0.9090909090909091,0.0
Tasmania,Australia,-42.8821,147.3272,2020-06-16,228,13,213,2,Western Pacific,93.42105263157895,5.701754385964912,0.8771929824561403
Victoria,Australia,-37.8136,144.9631,2020-06-16,1762,19,1664,79,Western Pacific,94.43813847900114,1.0783200908059023,4.483541430192963
Western Australia,Australia,-31.9505,115.8605,2020-06-16,602,9,592,1,Western Pacific,98.33887043189368,1.495016611295681,0.16611295681063123
0,Austria,47.5162,14.5501,2020-06-16,17189,681,16089,419,Europe,93.60055849671302,3.961836057944034,2.437605445342952
0,Azerbaijan,40.1431,47.5769,2020-06-16,10662,126,5948,4588,Europe,55.786906771712616,1.1817670230725943,43.03132620521478
0,Bahamas,25.025885,-78.035889,2020-06-16,104,11,72,21,Americas,69.23076923076923,10.576923076923077,20.192307692307693
0,Bahrain,26.0275,50.55,2020-06-16,19553,47,13866,5640,Eastern Mediterranean,70.91494911266814,0.24037232138290798,28.84467856594896
0,Bangladesh,23.685,90.3563,2020-06-16,94481,1262,36264,56955,South-East Asia,38.38232025486606,1.3357182925667594,60.28196145256718
0,Barbados,13.1939,-59.5432,2020-06-16,97,7,83,7,Americas,85.56701030927834,7.216494845360824,7.216494845360824
0,Belarus,53.7098,27.9534,2020-06-16,55369,318,31273,23778,Europe,56.48106341093392,0.574328595423432,42.944607993642656
0,Belgium,50.8333,4.469936,2020-06-16,60155,9663,16625,33867,Europe,27.63693791039814,16.06350261823622,56.29955947136563
0,Benin,9.3077,2.3158,2020-06-16,532,9,236,287,Africa,44.3609022556391,1.6917293233082706,53.94736842105263
0,Bhutan,27.5142,90.4336,2020-06-16,67,0,24,43,South-East Asia,35.82089552238806,0.0,64.17910447761194
0,Bolivia,-16.2902,-63.5887,2020-06-16,19883,659,3752,15472,Americas,18.870391791983103,3.314389176683599,77.8152190313333
0,Bosnia and Herzegovina,43.9159,17.6791,2020-06-16,3085,168,2178,739,Europe,70.5996758508914,5.445705024311183,23.954619124797407
0,Brazil,-14.235,-51.9253,2020-06-16,923189,45241,490005,387943,Americas,53.0774305153116,4.900513329339929,42.02205615534847
0,Brunei,4.5353,114.7277,2020-06-16,141,3,138,0,Western Pacific,97.87234042553192,2.127659574468085,0.0
0,Bulgaria,42.7339,25.4858,2020-06-16,3453,181,1817,1455,Europe,52.62090935418476,5.241818708369534,42.137271937445696
0,Burkina Faso,12.2383,-1.5616,2020-06-16,895,53,807,35,Africa,90.16759776536313,5.921787709497207,3.910614525139665
0,Cabo Verde,16.5388,-23.0418,2020-06-16,781,7,354,420,Africa,45.32650448143406,0.8962868117797695,53.77720870678617
0,Cambodia,11.55,104.9167,2020-06-16,128,0,126,2,Western Pacific,98.4375,0.0,1.5625
0,Cameroon,3.848,11.5021,2020-06-16,9864,276,5570,4018,Africa,56.46796431467964,2.798053527980535,40.733982157339824
Alberta,Canada,53.9333,-116.5765,2020-06-16,7482,151,0,7331,Americas,0.0,2.0181769580326114,97.98182304196739
British Columbia,Canada,53.7267,-127.6476,2020-06-16,2756,168,0,2588,Americas,0.0,6.095791001451379,93.90420899854863
Manitoba,Canada,53.7609,-98.8139,2020-06-16,304,7,0,297,Americas,0.0,2.302631578947368,97.69736842105263
New Brunswick,Canada,46.5653,-66.4619,2020-06-16,163,2,0,161,Americas,0.0,1.2269938650306749,98.77300613496932
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-16,261,3,0,258,Americas,0.0,1.1494252873563218,98.85057471264368
Nova Scotia,Canada,44.682,-63.7443,2020-06-16,1061,62,0,999,Americas,0.0,5.843543826578699,94.1564561734213
Ontario,Canada,51.2538,-85.3232,2020-06-16,34174,2595,0,31579,Americas,0.0,7.593492128518757,92.40650787148125
Prince Edward Island,Canada,46.5107,-63.4168,2020-06-16,27,0,0,27,Americas,0.0,0.0,100.0
Quebec,Canada,52.9399,-73.5491,2020-06-16,54146,5269,0,48877,Americas,0.0,9.731097403316957,90.26890259668305
Saskatchewan,Canada,52.9399,-106.4509,2020-06-16,684,13,0,671,Americas,0.0,1.9005847953216373,98.09941520467837
0,Central African Republic,6.6111,20.9394,2020-06-16,2410,14,396,2000,Africa,16.431535269709542,0.5809128630705395,82.98755186721992
0,Chad,15.4542,18.7322,2020-06-16,853,74,720,59,Africa,84.40797186400938,8.675263774912075,6.916764361078546
0,Chile,-35.6751,-71.543,2020-06-16,218728,3383,156232,59113,Americas,71.4275264255148,1.5466698365092717,27.025803737975934
Anhui,China,31.8257,117.2264,2020-06-16,991,6,985,0,Western Pacific,99.39455095862765,0.6054490413723511,0.0
Beijing,China,40.1824,116.4142,2020-06-16,731,9,584,138,Western Pacific,79.89056087551299,1.231190150478796,18.87824897400821
Chongqing,China,30.0572,107.874,2020-06-16,582,6,573,3,Western Pacific,98.4536082474227,1.0309278350515463,0.5154639175257731
Fujian,China,26.0789,117.9874,2020-06-16,362,1,356,5,Western Pacific,98.34254143646409,0.2762430939226519,1.3812154696132597
Gansu,China,35.7518,104.2861,2020-06-16,149,2,137,10,Western Pacific,91.94630872483222,1.342281879194631,6.7114093959731544
Guangdong,China,23.3417,113.4244,2020-06-16,1628,8,1593,27,Western Pacific,97.85012285012284,0.4914004914004914,1.6584766584766584
Guangxi,China,23.8298,108.7881,2020-06-16,254,2,252,0,Western Pacific,99.21259842519686,0.7874015748031495,0.0
Guizhou,China,26.8154,106.8748,2020-06-16,147,2,145,0,Western Pacific,98.63945578231292,1.3605442176870748,0.0
Hainan,China,19.1959,109.7453,2020-06-16,171,6,163,2,Western Pacific,95.32163742690058,3.508771929824561,1.1695906432748537
Hebei,China,39.549,116.1306,2020-06-16,336,6,0,330,Western Pacific,0.0,1.7857142857142856,98.21428571428571
Heilongjiang,China,47.862,127.7615,2020-06-16,947,13,934,0,Western Pacific,98.6272439281943,1.3727560718057021,0.0
Henan,China,37.8957,114.9042,2020-06-16,1276,22,0,1254,Western Pacific,0.0,1.7241379310344827,98.27586206896551
Hong Kong,China,22.3,114.2,2020-06-16,1112,4,1069,39,Western Pacific,96.13309352517986,0.3597122302158274,3.507194244604316
Hubei,China,30.9756,112.2707,2020-06-16,68135,4512,63623,0,Western Pacific,93.37785279225068,6.622147207749321,0.0
Hunan,China,27.6104,111.7088,2020-06-16,1019,4,1015,0,Western Pacific,99.60745829244357,0.39254170755642787,0.0
Inner Mongolia,China,44.0935,113.9448,2020-06-16,238,1,234,3,Western Pacific,98.31932773109243,0.42016806722689076,1.2605042016806722
Jiangsu,China,32.9711,119.455,2020-06-16,653,0,653,0,Western Pacific,100.0,0.0,0.0
Jiangxi,China,27.614,115.7221,2020-06-16,932,1,931,0,Western Pacific,99.89270386266095,0.1072961373390558,0.0
Jilin,China,43.6661,126.1923,2020-06-16,155,2,153,0,Western Pacific,98.70967741935483,1.2903225806451613,0.0
Liaoning,China,41.2956,122.6085,2020-06-16,152,2,147,3,Western Pacific,96.71052631578947,1.3157894736842104,1.9736842105263157
Macau,China,22.1667,113.55,2020-06-16,45,0,45,0,Western Pacific,100.0,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-06-16,75,0,75,0,Western Pacific,100.0,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-06-16,18,0,18,0,Western Pacific,100.0,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-06-16,313,3,306,4,Western Pacific,97.76357827476039,0.9584664536741214,1.2779552715654952
Shandong,China,36.3427,118.1498,2020-06-16,792,7,783,2,Western Pacific,98.86363636363636,0.8838383838383838,0.25252525252525254
Shanghai,China,31.202,121.4491,2020-06-16,695,7,667,21,Western Pacific,95.97122302158273,1.0071942446043165,3.0215827338129495
Shanxi,China,37.5777,112.2922,2020-06-16,198,0,198,0,Western Pacific,100.0,0.0,0.0
Sichuan,China,30.6171,102.7103,2020-06-16,589,3,565,21,Western Pacific,95.92529711375212,0.5093378607809848,3.5653650254668934
Tianjin,China,39.3054,117.323,2020-06-16,196,3,189,4,Western Pacific,96.42857142857143,1.530612244897959,2.0408163265306123
Tibet,China,31.6927,88.0924,2020-06-16,1,0,1,0,Western Pacific,100.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-06-16,76,3,73,0,Western Pacific,96.05263157894737,3.9473684210526314,0.0
Yunnan,China,24.974,101.487,2020-06-16,185,2,183,0,Western Pacific,98.91891891891892,1.0810810810810811,0.0
Zhejiang,China,29.1832,120.0934,2020-06-16,1269,1,1267,1,Western Pacific,99.84239558707644,0.07880220646178093,0.07880220646178093
0,Colombia,4.5709,-74.2973,2020-06-16,54931,1801,19986,33144,Americas,36.38382698294224,3.278658680890572,60.33751433616719
0,Congo (Brazzaville),-0.228,15.8277,2020-06-16,883,27,391,465,Africa,44.280860702151756,3.057757644394111,52.66138165345413
0,Congo (Kinshasa),-4.0383,21.7587,2020-06-16,4974,112,628,4234,Africa,12.625653397667874,2.251708886208283,85.12263771612383
0,Costa Rica,9.7489,-83.7534,2020-06-16,1796,12,794,990,Americas,44.20935412026726,0.6681514476614699,55.122494432071264
0,Cote d'Ivoire,7.54,-5.5471,2020-06-16,5679,46,2637,2996,Africa,46.43423137876387,0.8100017608733933,52.75576686036274
0,Croatia,45.1,15.2,2020-06-16,2255,107,2140,8,Europe,94.90022172949001,4.745011086474501,0.3547671840354767
0,Cuba,21.521757,-77.78116700000002,2020-06-16,2273,84,1994,195,Americas,87.72547294324681,3.6955565332160143,8.578970523537176
0,Cyprus,35.1264,33.4299,2020-06-16,985,18,816,151,Europe,82.84263959390863,1.8274111675126905,15.32994923857868
0,Czechia,49.8175,15.473,2020-06-16,10111,331,7358,2422,Europe,72.77222826624468,3.27366234793789,23.954109385817425
Faroe Islands,Denmark,61.8926,-6.9118,2020-06-16,187,0,187,0,Europe,100.0,0.0,0.0
Greenland,Greenland,71.7069,-42.6043,2020-06-16,13,0,13,0,Europe,100.0,0.0,0.0
0,Denmark,56.2639,9.5018,2020-06-16,12250,598,11125,527,Europe,90.81632653061224,4.881632653061224,4.302040816326531
0,Djibouti,11.8251,42.5903,2020-06-16,4539,43,3324,1172,Eastern Mediterranean,73.23198942498348,0.9473452302269222,25.8206653447896
0,Dominican Republic,18.7357,-70.1627,2020-06-16,23686,615,14133,8938,Americas,59.668158405809336,2.5964704888963945,37.73537110529427
0,Ecuador,-1.8312,-78.1834,2020-06-16,47943,3970,23684,20289,Americas,49.40032955801681,8.280666624950463,42.31900381703272
0,Egypt,26.820553000000004,30.802498,2020-06-16,47856,1766,12730,33360,Eastern Mediterranean,26.600635239050487,3.6902373788030762,69.70912738214643
0,El Salvador,13.7942,-88.8965,2020-06-16,3941,76,2041,1824,Americas,51.788886069525496,1.92844455721898,46.28266937325552
0,Equatorial Guinea,1.6508,10.2679,2020-06-16,1664,32,515,1117,Africa,30.94951923076923,1.9230769230769231,67.12740384615384
0,Eritrea,15.1794,39.7823,2020-06-16,121,0,39,82,Africa,32.231404958677686,0.0,67.76859504132231
0,Estonia,58.5953,25.0136,2020-06-16,1975,69,1728,178,Europe,87.49367088607595,3.4936708860759493,9.012658227848101
0,Eswatini,-26.5225,31.4659,2020-06-16,520,4,259,257,Africa,49.80769230769231,0.7692307692307693,49.42307692307693
0,Ethiopia,9.145,40.4897,2020-06-16,3630,61,738,2831,Africa,20.330578512396695,1.6804407713498621,77.98898071625344
0,Fiji,-17.7134,178.065,2020-06-16,18,0,18,0,Western Pacific,100.0,0.0,0.0
0,Finland,61.92411,25.748151,2020-06-16,7112,326,6200,586,Europe,87.17660292463442,4.583802024746906,8.239595050618673
French Guiana,France,3.9339,-53.1258,2020-06-16,1421,5,619,797,Europe,43.56087262491204,0.3518648838845883,56.08726249120338
French Polynesia,France,-17.6797,149.4068,2020-06-16,60,0,60,0,Europe,100.0,0.0,0.0
Guadeloupe,France,16.265,-61.551,2020-06-16,171,14,157,0,Europe,91.81286549707602,8.187134502923977,0.0
Mayotte,France,-12.8275,45.166244,2020-06-16,2333,29,2058,246,Europe,88.21260180025719,1.2430347192456064,10.544363480497214
New Caledonia,France,-20.904305,165.618042,2020-06-16,21,0,21,0,Europe,100.0,0.0,0.0
Reunion,France,-21.1151,55.5364,2020-06-16,495,1,460,34,Europe,92.92929292929293,0.20202020202020202,6.8686868686868685
Saint Barthelemy,France,17.9,-62.8333,2020-06-16,6,0,6,0,Europe,100.0,0.0,0.0
St Martin,France,18.0708,-63.0501,2020-06-16,42,3,36,3,Europe,85.71428571428571,7.142857142857142,7.142857142857142
Martinique,France,14.6415,-61.0242,2020-06-16,202,14,98,90,Europe,48.51485148514851,6.9306930693069315,44.554455445544555
0,France,46.2276,2.2137,2020-06-16,190223,29484,69943,90796,Europe,36.768950126956256,15.499702980186413,47.73134689285733
0,Gabon,-0.8037,11.6094,2020-06-16,4114,29,1432,2653,Africa,34.807972775887215,0.7049100631988332,64.48711716091395
0,Gambia,13.4432,-15.3101,2020-06-16,34,1,24,9,Africa,70.58823529411765,2.941176470588235,26.47058823529412
0,Georgia,42.3154,43.3569,2020-06-16,879,14,724,141,Europe,82.36632536973833,1.5927189988623434,16.040955631399317
0,Germany,51.165691,10.451526,2020-06-16,188252,8820,172842,6590,Europe,91.81416399294562,4.685209187684593,3.500626819369781
0,Ghana,7.9465,-1.0232,2020-06-16,12193,58,4326,7809,Africa,35.47937341097351,0.47568276880177146,64.04494382022472
0,Greece,39.0742,21.8243,2020-06-16,3148,185,1374,1589,Europe,43.64675984752224,5.876747141041931,50.47649301143583
0,Guatemala,15.7835,-90.2308,2020-06-16,10706,418,2096,8192,Americas,19.577806837287504,3.9043526994208855,76.5178404632916
0,Guinea,9.9456,-9.6966,2020-06-16,4639,26,3327,1286,Africa,71.71804268161242,0.5604656175899978,27.721491700797586
0,Guyana,4.860416000000002,-58.93018000000001,2020-06-16,171,12,99,60,Americas,57.89473684210527,7.017543859649122,35.08771929824561
0,Haiti,18.9712,-72.2852,2020-06-16,4547,80,24,4443,Americas,0.5278205410160546,1.7594018033868484,97.7127776555971
0,Holy See,41.9029,12.4534,2020-06-16,12,0,12,0,Europe,100.0,0.0,0.0
0,Honduras,15.2,-86.2419,2020-06-16,9656,330,1075,8251,Americas,11.132974316487159,3.417564208782104,85.44946147473074
0,Hungary,47.1625,19.5033,2020-06-16,4077,565,2516,996,Europe,61.712043168996814,13.858229090017169,24.429727740986017
0,Iceland,64.9631,-19.0208,2020-06-16,1812,10,1796,6,Europe,99.11699779249447,0.5518763796909493,0.33112582781456956
0,India,20.593684,78.96288,2020-06-16,354065,11903,186935,155227,South-East Asia,52.79680284693489,3.3618120966489204,43.84138505641619
0,Indonesia,-0.7893,113.9213,2020-06-16,40400,2231,15703,22466,South-East Asia,38.86881188118812,5.522277227722772,55.60891089108912
0,Iran,32.427908,53.68804599999999,2020-06-16,192439,9065,152675,30699,Eastern Mediterranean,79.33682881328629,4.710583613508696,15.952587573205015
0,Iraq,33.223191,43.679291,2020-06-16,22700,712,9862,12126,Eastern Mediterranean,43.44493392070485,3.136563876651982,53.41850220264317
0,Ireland,53.1424,-7.6921,2020-06-16,25334,1709,22698,927,Europe,89.59501065761427,6.745875108549774,3.6591142338359512
0,Israel,31.046051,34.851612,2020-06-16,19495,302,15449,3744,Europe,79.24596050269301,1.549115157732752,19.20492433957425
0,Italy,41.87194,12.56738,2020-06-16,237500,34405,178526,24569,Europe,75.16884210526315,14.486315789473684,10.344842105263158
0,Jamaica,18.1096,-77.2975,2020-06-16,621,10,449,162,Americas,72.30273752012883,1.610305958132045,26.08695652173913
0,Japan,36.204824,138.252924,2020-06-16,17484,934,15652,898,Western Pacific,89.5218485472432,5.34202699611073,5.136124456646077
0,Jordan,31.24,36.51,2020-06-16,981,9,693,279,Eastern Mediterranean,70.64220183486239,0.9174311926605505,28.440366972477065
0,Kazakhstan,48.0196,66.9237,2020-06-16,15542,88,9647,5807,Europe,62.07051859477545,0.5662076952773131,37.363273709947244
0,Kenya,-0.0236,37.9062,2020-06-16,3860,105,1328,2427,Africa,34.4041450777202,2.7202072538860103,62.87564766839379
0,South Korea,35.90775700000001,127.766922,2020-06-16,12198,279,10774,1145,Western Pacific,88.32595507460239,2.2872602065912444,9.38678471880636
0,Kuwait,29.31166,47.481766,2020-06-16,36958,303,28206,8449,Eastern Mediterranean,76.31906488446344,0.8198495589588181,22.861085556577738
0,Kyrgyzstan,41.20438,74.766098,2020-06-16,2562,30,1902,630,Europe,74.23887587822014,1.1709601873536302,24.59016393442623
0,Latvia,56.8796,24.6032,2020-06-16,1098,28,875,195,Europe,79.69034608378871,2.5500910746812386,17.759562841530055
0,Lebanon,33.8547,35.8623,2020-06-16,1473,32,889,552,Eastern Mediterranean,60.3530210454854,2.172437202987101,37.4745417515275
0,Liberia,6.4280550000000005,-9.429499,2020-06-16,509,33,222,254,Africa,43.614931237721024,6.4833005893909625,49.90176817288802
0,Liechtenstein,47.14,9.55,2020-06-16,82,1,81,0,Europe,98.78048780487805,1.2195121951219512,0.0
0,Lithuania,55.1694,23.8813,2020-06-16,1776,76,1441,259,Europe,81.13738738738738,4.2792792792792795,14.583333333333334
0,Luxembourg,49.8153,6.1296,2020-06-16,4075,110,3933,32,Europe,96.51533742331289,2.6993865030674846,0.7852760736196319
0,Madagascar,-18.766947,46.869107,2020-06-16,1317,12,417,888,Africa,31.662870159453306,0.9111617312072893,67.42596810933941
0,Malaysia,4.210483999999999,101.975766,2020-06-16,8505,121,7733,651,Western Pacific,90.92298647854203,1.422692533803645,7.654320987654321
0,Maldives,3.2028,73.2207,2020-06-16,2094,8,1670,416,South-East Asia,79.75167144221585,0.38204393505253104,19.866284622731616
0,Malta,35.9375,14.3754,2020-06-16,656,9,608,39,Europe,92.6829268292683,1.3719512195121952,5.945121951219512
0,Mauritania,21.0079,-10.9408,2020-06-16,2057,93,373,1591,Africa,18.133203694701024,4.521147301895965,77.34564900340301
0,Mauritius,-20.348404,57.552152,2020-06-16,337,10,325,2,Africa,96.43916913946587,2.967359050445104,0.5934718100890208
0,Mexico,23.6345,-102.5528,2020-06-16,154863,18310,115394,21159,Americas,74.51360234529875,11.823353544746002,13.66304410995525
0,Moldova,47.4116,28.3699,2020-06-16,12254,423,6901,4930,Europe,56.31630488003917,3.451934062346989,40.23176105761384
0,Monaco,43.7333,7.4167,2020-06-16,99,4,94,1,Europe,94.94949494949495,4.040404040404041,1.0101010101010102
0,Mongolia,46.8625,103.8467,2020-06-16,197,0,111,86,Western Pacific,56.34517766497462,0.0,43.65482233502538
0,Montenegro,42.708678000000006,19.37439,2020-06-16,326,9,315,2,Europe,96.62576687116564,2.7607361963190185,0.6134969325153374
0,Morocco,31.7917,-7.0926,2020-06-16,8931,212,7937,782,Eastern Mediterranean,88.8702272981749,2.373754338819841,8.756018363005262
0,Namibia,-22.9576,18.4904,2020-06-16,34,0,18,16,Africa,52.94117647058824,0.0,47.05882352941176
0,Nepal,28.1667,84.25,2020-06-16,6591,19,1158,5414,South-East Asia,17.569412835685025,0.288271885905022,82.14231527840995
Aruba,Netherlands,12.5211,-69.9683,2020-06-16,101,3,98,0,Europe,97.02970297029702,2.9702970297029703,0.0
Curacao,Netherlands,12.1696,-68.99,2020-06-16,23,1,19,3,Europe,82.6086956521739,4.3478260869565215,13.043478260869565
Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-16,77,15,62,0,Europe,80.51948051948052,19.480519480519483,0.0
0,Netherlands,52.1326,5.2913,2020-06-16,49087,6070,0,43017,Europe,0.0,12.365799498848983,87.63420050115101
0,New Zealand,-40.9006,174.886,2020-06-16,1506,22,1482,2,Western Pacific,98.40637450199203,1.4608233731739706,0.13280212483399734
0,Nicaragua,12.865416,-85.207229,2020-06-16,1823,64,1238,521,Americas,67.91003839824465,3.510696653867252,28.579264947888095
0,Niger,17.607789,8.081666,2020-06-16,1016,66,885,65,Africa,87.10629921259843,6.496062992125983,6.397637795275591
0,Nigeria,9.082,8.6753,2020-06-16,17148,455,5623,11070,Africa,32.790996034522976,2.6533706554700256,64.555633310007
0,North Macedonia,41.6086,21.7453,2020-06-16,4299,201,1757,2341,Europe,40.8699697604094,4.675505931612003,54.4545243079786
0,Norway,60.472,8.4689,2020-06-16,8660,242,8138,280,Europe,93.97228637413394,2.79445727482679,3.233256351039261
0,Oman,21.512583,55.92325500000001,2020-06-16,25269,114,11089,14066,Eastern Mediterranean,43.88381020222407,0.4511456725632197,55.66504412521272
0,Pakistan,30.3753,69.3451,2020-06-16,154760,2975,58437,93348,Eastern Mediterranean,37.75975704316361,1.9223313517704832,60.31791160506591
0,Panama,8.538,-80.7821,2020-06-16,21962,457,13774,7731,Americas,62.71742099990894,2.0808669520080136,35.20171204808305
0,Papua New Guinea,-6.314993,143.95555,2020-06-16,8,0,8,0,Western Pacific,100.0,0.0,0.0
0,Paraguay,-23.4425,-58.4438,2020-06-16,1303,13,699,591,Americas,53.645433614735225,0.9976976208749041,45.356868764389866
0,Peru,-9.19,-75.0152,2020-06-16,237156,7056,125205,104895,Americas,52.79436320396701,2.9752567929970146,44.230380003035975
0,Philippines,12.879721,121.774017,2020-06-16,26781,1103,6552,19126,Western Pacific,24.46510585863112,4.118591538777491,71.41630260259139
0,Poland,51.9194,19.1451,2020-06-16,30195,1272,14654,14269,Europe,48.53121377711542,4.212617983109786,47.2561682397748
0,Portugal,39.3999,-8.2245,2020-06-16,37336,1522,23212,12602,Europe,62.17055924576817,4.076494536104565,33.75294621812728
0,Qatar,25.3548,51.1839,2020-06-16,82077,80,60461,21536,Eastern Mediterranean,73.66375476686527,0.09746944941944759,26.23877578371529
0,Romania,45.9432,24.9668,2020-06-16,22415,1437,16071,4907,Europe,71.69752397947804,6.4108855677002,21.89159045282177
0,Russia,61.52401,105.318756,2020-06-16,544725,7274,293780,243671,Europe,53.93180044976823,1.335352700904126,44.73284684932764
0,Rwanda,-1.9403,29.8739,2020-06-16,636,2,338,296,Africa,53.144654088050316,0.3144654088050315,46.540880503144656
0,Saint Lucia,13.9094,-60.9789,2020-06-16,19,0,18,1,Americas,94.73684210526315,0.0,5.263157894736842
0,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-16,29,0,25,4,Americas,86.20689655172413,0.0,13.793103448275861
0,San Marino,43.9424,12.4578,2020-06-16,694,42,590,62,Europe,85.01440922190201,6.051873198847262,8.93371757925072
0,Saudi Arabia,23.885942,45.079162,2020-06-16,136315,1052,89540,45723,Eastern Mediterranean,65.6860947071122,0.7717419212852584,33.54216337160254
0,Senegal,14.4974,-14.4524,2020-06-16,5247,70,3525,1652,Africa,67.18124642652946,1.3340956737183152,31.48465789975224
0,Serbia,44.0165,21.0059,2020-06-16,12426,256,11624,546,Europe,93.54579108321262,2.0601963624657977,4.394012554321583
